time,avg_return,cum_return,avg_volume,cum_volume
09:30,6.109934898972416e-05,0.2038617460317551,120220.30777333053,570685801
10:00,1.9069636227561542e-06,-0.004239213985437362,91347.670528755,433627392
10:30,-4.7775855000772583e-05,-0.15179159268685694,74078.31303981462,351649752
11:00,4.823452138844409e-05,0.16097754369273587,64043.38234674531,304013936
11:30,5.208496990909132e-05,0.17829660995927554,54761.05224352222,259950715
12:00,2.922178003309821e-07,-0.004280528446423459,45588.125131662106,216406830
12:30,5.0102031211554414e-05,0.17169023556495477,40524.670950073734,192370613
13:00,-4.153040244853732e-05,-0.13188606340718334,40645.84390141142,192945821
13:30,2.4060522534095566e-05,0.07523576950194588,39174.26943332631,185960257
14:00,2.0703177532704776e-05,0.062175819651944186,47232.70128502212,224213633
14:30,6.419048511048792e-05,0.22218181717555918,46947.42110806825,222859408
15:00,1.473760188258771e-05,0.04205779200337134,52818.38613861386,250728879
15:30,-4.93833411178651e-05,-0.15939653626663752,114545.24731409311,543746289
