time,avg_return,cum_return,avg_volume,cum_volume
00:00,-1.655343912221004e-05,-0.05567907965645236,1160.8095238095239,5509202
00:30,1.549443217746575e-06,0.004939605001992975,1339.26000842815,6356128
01:00,5.376699231169152e-07,0.0014710124577865802,1730.3790712334524,8234874
01:30,-9.6844408233507e-06,-0.03222152352419527,2167.683967220004,10316008
02:00,-5.281727772035846e-06,-0.018278530367430545,5009.645045425734,23710650
02:30,-2.9625927071203803e-05,-0.09500647870602119,5364.480878935136,25390088
03:00,3.841381334329211e-05,0.13470719055949254,9883.735356089339,46908208
03:30,1.401273849651884e-05,0.046429075667090425,8215.476611883692,38990652
04:00,-2.7222410404132768e-05,-0.08797262858628829,8225.718921196798,39039262
04:30,-2.7181382901823542e-05,-0.08765507446069765,7443.533080488833,35327008
05:00,-1.7039193045460464e-05,-0.05615462578047381,7187.086809945217,34109914
05:30,-4.467537963815745e-06,-0.015591322438230137,6281.917404129794,29813980
06:00,-1.0931304933039223e-06,-0.00455422955654039,6205.670528755003,29458318
06:30,-5.738479881994656e-05,-0.17508619725612762,5894.306298714978,27980272
07:00,-1.0281704204537353e-05,-0.03455408316995212,6533.949863071413,31016660
07:30,-8.634637528925515e-05,-0.25154378838525826,7690.893195702549,36508670
08:00,6.628810675574914e-05,0.24627307981930047,10211.315357067622,48473114
08:30,-8.501355296363155e-06,-0.03222574938824041,17964.207710132716,85276094
09:00,-6.549822799154814e-06,-0.023544650093562214,13056.850221192331,61980868
09:30,1.7998548635285036e-05,0.06015329999504182,14868.703602275122,70581736
10:00,1.743279372095127e-05,0.057444571189811056,16653.445965873183,79053908
10:30,-3.5702165409182483e-05,-0.11424597881393428,15421.528965662525,73205998
11:00,5.131362204750559e-05,0.1853181651284015,13018.386349273225,61798280
11:30,-4.469017617873848e-05,-0.13964154711669108,9064.929850431852,43031222
12:00,6.02537670386314e-07,0.0010967577502425385,7430.9062565831055,35274512
12:30,1.4033039786971607e-05,0.047058488553804345,6092.147882873393,28919426
13:00,2.4645510703615155e-05,0.08346951504977307,5401.762797556351,25642168
13:30,-2.78506839191233e-06,-0.009846113832276737,4868.170634084685,23109206
14:00,1.5727384188787294e-05,0.05136112645942692,5867.094164735622,27851096
14:30,-3.9731427977496756e-07,-0.002388696076704111,6374.734358542237,30260864
15:00,1.5497470217090912e-05,0.05096826595386883,4349.860964819886,20648790
15:30,-4.896865635045401e-06,-0.016508748855306177,3624.2131872761743,17204140
16:00,9.157645125903092e-06,0.030090616815778626,1809.9414366968613,8591792
16:30,-6.377031093676333e-06,-0.021962051172204844,1365.9915736254477,6484362
18:00,-3.2305240593199772e-06,-0.010073640104149462,883.8150021070375,4194586
18:30,1.8207772874070844e-05,0.04931444362109838,610.5769068689423,2897798
19:00,-1.592680886208113e-05,-0.04165620836006334,937.4024441635061,4448912
19:30,-5.009580793159228e-06,-0.013460492872875873,1047.2330383480826,4970168
20:00,-4.094889371569949e-06,-0.011237412859848694,1604.9410029498524,7617050
20:30,1.0998038370505524e-05,0.02935037931276052,1665.4209860935525,7904088
21:00,6.3241344441574644e-06,0.01655703510508255,1498.725663716814,7112952
21:30,5.0413325016014285e-06,0.013145092571780204,1524.4142435735357,7234870
22:00,3.594524237454747e-05,0.09985131074462705,1276.394016013485,6057766
22:30,-4.776689305729068e-06,-0.01291087958775683,1228.7871892119679,5831824
23:00,2.1434468522481396e-05,0.058415591065454464,1059.4707121786769,5028248
23:30,-2.0044271960238858e-05,-0.052038676454982724,992.574378423936,4710758
