time,avg_return,cum_return,avg_volume,cum_volume
09:30,1.7998548635285036e-05,0.06015329999504182,14868.703602275122,70581736
10:00,1.743279372095127e-05,0.057444571189811056,16653.445965873183,79053908
10:30,-3.5702165409182483e-05,-0.11424597881393428,15421.528965662525,73205998
11:00,5.131362204750559e-05,0.1853181651284015,13018.386349273225,61798280
11:30,-4.469017617873848e-05,-0.13964154711669108,9064.929850431852,43031222
12:00,6.02537670386314e-07,0.0010967577502425385,7430.9062565831055,35274512
12:30,1.4033039786971607e-05,0.047058488553804345,6092.147882873393,28919426
13:00,2.4645510703615155e-05,0.08346951504977307,5401.762797556351,25642168
13:30,-2.78506839191233e-06,-0.009846113832276737,4868.170634084685,23109206
14:00,1.5727384188787294e-05,0.05136112645942692,5867.094164735622,27851096
14:30,-3.9731427977496756e-07,-0.002388696076704111,6374.734358542237,30260864
15:00,1.5497470217090912e-05,0.05096826595386883,4349.860964819886,20648790
15:30,-4.896865635045401e-06,-0.016508748855306177,3624.2131872761743,17204140
