time,avg_return,cum_return,avg_volume,cum_volume
00:00,7.170755205200351e-05,0.24385259078589705,199.62270907941857,947609
00:30,2.5891678881942913e-05,0.0851330768808003,460.2319359595534,2184721
01:00,-1.8690110504469123e-05,-0.06446798494441897,473.825,2255407
01:30,-1.110121941637324e-05,-0.04550824935219855,932.2737394957983,4437623
02:00,1.6305642420028328e-05,0.04786667381092613,849.2530629488805,4020364
02:30,-0.00012355077582152562,-0.34416024787057653,981.3664976763836,4645789
16:30,3.411469769059249e-05,0.11515132540730244,151.8184116283969,720682
18:00,7.062811104733803e-05,0.20256805749100404,127.10450906026128,603238
18:30,-2.9847997392041513e-05,-0.0772190208494975,76.05710071639275,360967
19:00,3.0516589413326093e-05,0.08312985468741085,92.21070375052676,437632
19:30,2.32478275451112e-05,0.06198183410791014,121.40560471976401,576191
20:00,7.203423100688687e-05,0.20361954177724728,547.1123050990308,2596595
20:30,3.52333055959388e-05,0.09248458787111646,388.5794353139486,1844198
21:00,7.395342860460233e-06,0.010886793567690178,861.7753898019384,4089986
21:30,-1.8029767775785873e-05,-0.053507073569119656,640.2486304256216,3038620
22:00,6.827914956710042e-06,0.013221290143939468,480.2119679730299,2279086
22:30,2.4792395050264978e-05,0.06272938733294398,429.14369995785927,2036716
23:00,9.99502333487508e-06,0.023453443911486183,380.1982722292457,1804421
23:30,-5.956317721981347e-05,-0.14767058278740108,166.69258322798146,791123
