date,GC,HG,NG,ZC,ZS
2013-06-05,1.097610681356893,0.9184586383148964,1.1897975363528401,0.9316993616982722,1.0858527186317741
2013-06-06,1.090097088558101,0.9127302060592941,1.18503953570759,0.9299381152678406,1.082486008179097
2013-06-07,1.0890169442280129,0.9154731969114632,1.1875013160985692,0.9313386244775814,1.0933354065967034
2013-06-10,1.0884651041665103,0.9059472325059575,1.1958749216181987,0.9205009753188709,1.0840212779690777
2013-06-11,1.0818650125798512,0.9006337590015238,1.1914702257743013,0.9233365578381435,1.0861692725753571
2013-06-12,1.082179074561876,0.8951369332423594,1.1972168667346275,0.9201852385281156,1.0895151247444446
2013-06-13,1.0809317856126621,0.8943039894459179,1.1861168428046376,0.9180674359077977,1.0853716579519879
2013-06-14,1.0821818693546068,0.8940258233527777,1.187049813577688,0.9244700759102542,1.08828988403444
2013-06-17,1.0803906932611154,0.9019932204652085,1.2086325374609184,0.9237635645797917,1.077813470056442
2013-06-18,1.0761777312856604,0.8987440671260228,1.2089426022473373,0.9223848129908667,1.080957005357015
2013-06-19,1.0774374316075983,0.9031622507734868,1.2194497721032702,0.9173948205405079,1.0805381921042614
2013-06-20,1.0606785351823265,0.8889245019157518,1.2077331876936812,0.904110911335665,1.0732987516900867
2013-06-21,1.0745181566664619,0.8995641950850993,1.208669414970963,0.8980619980127235,1.0678738357600823
2013-06-24,1.0648094050771517,0.8735719447347791,1.2105808584316444,0.8802785921114814,1.0590466952165039
2013-06-25,1.0624001460658983,0.8745795248325126,1.210562794839066,0.8814844531965657,1.0654853003452962
2013-06-26,1.0390964217495293,0.8624464646708081,1.2237067991261352,0.8822931545297735,1.059648167023115
2013-06-27,1.050288647589671,0.8679727063893165,1.2119215009002013,0.8770293587478153,1.061515571272813
2013-06-28,1.050376222729135,0.8691117781824782,1.2179946041897902,0.8729558364127117,1.0627649030554018
2013-07-01,1.0611169631985289,0.8801905032516453,1.2162887293940061,0.8648452442895618,1.0657388604095446
2013-07-02,1.0706918427674368,0.8794935986568301,1.226809083917224,0.8665680435809753,1.0702392658124404
2013-07-03,1.067413862584939,0.8888931952607554,1.211377523113234,0.8721615811016072,1.0803480370128395
2013-07-05,1.0573575882707655,0.8718017894574753,1.2018494655677272,0.8721615811016072,1.0807801762276448
2013-07-08,1.0588284236361696,0.8695311027195102,1.2211162618648328,0.8792559305157536,1.0887028164932109
2013-07-09,1.0750323565970796,0.8677096550341487,1.2116375756779805,0.8950509472316055,1.1045661509451081
2013-07-10,1.078132666205146,0.8679925269673301,1.2209120021730553,0.8924826518306539,1.1062967677111797
2013-07-11,1.1064773719092769,0.8965319637950542,1.212250689197203,0.8920556266383904,1.1037144760923243
2013-07-12,1.0987295337802927,0.8855281096367513,1.2192986583204424,0.8912076650161106,1.1005091097532371
2013-07-15,1.0994143137951138,0.8825800927847584,1.2306752100171754,0.8837480242946562,1.0987553103751446
2013-07-16,1.1001850513573628,0.8858022105838137,1.227656382846242,0.9052386710392905,1.1205214615315462
2013-07-17,1.0951555365557135,0.8768884776471212,1.2153130985621903,0.8981561190898387,1.121174572933255
2013-07-18,1.0953272987164029,0.8757689264468057,1.2213510880112983,0.893231035685059,1.114837784273137
2013-07-19,1.1014774636939884,0.8739493649886294,1.210140154866689,0.8856271660773245,1.1159383151559337
2013-07-22,1.1190881715788,0.8801988042742623,1.1880736457002512,0.8767753203394201,1.119223062943873
2013-07-23,1.1205982988063596,0.8772924874676963,1.1819528758335742,0.864023823704594,1.1194403034452207
2013-07-24,1.1206817263152047,0.8703330976931042,1.1730921849304041,0.858257750959132,1.124105563689783
2013-07-25,1.1201729807331595,0.8711530064050147,1.174359023143072,0.8511093261723823,1.1088846998246087
2013-07-26,1.1216017728004208,0.8633699779778852,1.1647094154455686,0.8524440506776187,1.112734993921222
2013-07-29,1.1152070440132615,0.8604527181971071,1.1334682576129969,0.8519956319239745,1.1025492586229195
2013-07-30,1.109583050618587,0.8545004230100937,1.1220553148579753,0.8596469397648131,1.1025492586229195
2013-07-31,1.1141003519404662,0.8650359370205749,1.1243359150914263,0.8555898750254931,1.1041541338174217
2013-08-01,1.1120800717404986,0.870859227508612,1.119764116424194,0.8488846252212181,1.106905919820705
2013-08-02,1.0929896608042347,0.868102035083383,1.1247246780740352,0.8470678576980052,1.1106157008674438
2013-08-05,1.09490674783226,0.8670054274281379,1.1206922023833008,0.8392965929484821,1.1016837650721079
2013-08-06,1.086158261217743,0.8654994966367737,1.1314875517139047,0.8365642112025837,1.0977267348573971
2013-08-07,1.0838710772329605,0.8620887955939112,1.133196231193992,0.8397502555325174,1.0981967527271712
2013-08-08,1.0883373474159292,0.8787455536614656,1.1300552499556964,0.8461640599937585,1.1090303471139284
2013-08-09,1.0863455755432754,0.8780718756841108,1.1290338080304576,0.8447836944799025,1.1155884991137575
2013-08-12,1.1004894078424912,0.8809903801810212,1.155331179335515,0.8461846624641147,1.125018663941431
2013-08-13,1.1012310885876297,0.879261122300551,1.1627011534442773,0.851646855013641,1.1362665550928552
2013-08-14,1.1012310885876297,0.8779341360006709,1.1644633558593185,0.851646855013641,1.1283983141818252
2013-08-15,1.1029638813989846,0.8701926752288819,1.1616792235081905,0.8684833661506488,1.1359194501882885
2013-08-16,1.1028829952240506,0.8755074226867077,1.1474171576247223,0.8611388979379584,1.131204228117928
2013-08-19,1.1014384857345625,0.8725144573594492,1.1742911438246488,0.880202988011099,1.1527766567828706
2013-08-20,1.095468629443318,0.8681911875256862,1.1759935084866155,0.8697837040562584,1.1381929382956808
2013-08-21,1.0897946965070415,0.8672790851224624,1.1841981143597782,0.8835171309624099,1.151863601250801
2013-08-22,1.0878802569874861,0.8746067297764846,1.1896536772246664,0.8743709908903352,1.1419146833897096
2013-08-23,1.0878802569874861,0.8750003421661231,1.186287368007845,0.8837829498880782,1.1503371907594315
2013-08-26,1.0870235357083577,0.8834992994645089,1.2017758595624195,0.9233131776785993,1.196541569720729
2013-08-27,1.0872560375340476,0.8878901845371486,1.1898905374135964,0.9214711563764975,1.192451197316142
2013-08-28,1.093170464583862,0.8844171674169492,1.1862334276311013,0.912939016039678,1.1850689429991812
2013-08-29,1.0856882789315452,0.8844102903265464,1.1809333062007472,0.912463526968824,1.1805424883242115
2013-08-30,1.076586238653469,0.8897110435650181,1.1809333062007472,0.9091420268706536,1.1652359659226377
2013-09-03,1.0736521299918587,0.9049750197374626,1.19894032916749,0.9180828646090295,1.2064680531797602
2013-09-04,1.0705372320772206,0.8965070977296566,1.20580262050369,0.9118045493855064,1.193630972000751
2013-09-05,1.0664655798848925,0.8959548913251418,1.2080987625993176,0.9025747750443638,1.1867875171954942
2013-09-06,1.069350658956015,0.8988535283175665,1.2141831995682006,0.9074641291886993,1.1885222696416051
2013-09-09,1.067272605998493,0.9054708549064074,1.2269205906609204,0.9031036501909959,1.193073503715725
2013-09-10,1.060267282344002,0.9020201275630141,1.2174148417570727,0.9016431052041642,1.18757546913639
2013-09-11,1.0625223429371797,0.9035396101668721,1.2123182125004843,0.900201245227825,1.1880132849775464
2013-09-12,1.0477283194022198,0.893052589645693,1.2072129982423407,0.893540136647915,1.1829839631379582
2013-09-13,1.0447950606387602,0.8952810427701987,1.1995870990499282,0.888272751062102,1.1817142129091875
2013-09-16,1.0446373200090873,0.8916727173769223,1.193383464079338,0.888272751062102,1.1680305310517263
2013-09-17,1.0544712699831509,0.8958342266366155,1.1937023800237738,0.906737939541511,1.1797259971516323
2013-09-18,1.0492399593016593,0.8997237224260132,1.1930618099244854,0.906737939541511,1.176429445371216
2013-09-19,1.0536992483497647,0.9044719628187923,1.197864796276838,0.9141824218037565,1.18581294864537
2013-09-20,1.048606304344559,0.9043368258155323,1.1901158056809773,0.911203011412218,1.1718726210162118
2013-09-23,1.0506614652003525,0.8992777900497062,1.177152270071806,0.907164438508452,1.1707595201223893
2013-09-24,1.0507409283273532,0.8921861241287804,1.1765123395091142,0.9066640720227881,1.1823955092367557
2013-09-25,1.0520909846935813,0.8931434053778456,1.181459826218572,0.9112100200162171,1.188028109795239
2013-09-26,1.055010172277658,0.8983297515582181,1.1791328091157218,0.9077015105882118,1.1806141673551398
2013-09-27,1.057241143112472,0.8986019314556758,1.1656212257804104,0.9072052276409246,1.183302983071265
2013-09-30,1.061511546413248,0.9006303782535441,1.1497071995716501,0.9117037659598051,1.179493106042437
2013-10-01,1.064627763975169,0.903753323934206,1.1584489890361487,0.9080961196275729,1.1707475961830003
2013-10-02,1.0628934390164009,0.8987914328770714,1.1610183241934233,0.9034471633837456,1.177672365087868
2013-10-03,1.06055244184685,0.900011879904213,1.1639692321058044,0.9101355535454703,1.1839095470920604
2013-10-04,1.061599702138837,0.9004244770374211,1.1619789740856747,0.912725580732566,1.180686771735403
2013-10-07,1.061194604183354,0.9002880077320198,1.1775293760737233,0.9142699556576634,1.176359408953194
2013-10-08,1.0644850056634656,0.9028828912494512,1.1891944992269026,0.9091821985310209,1.1824874629840134
2013-10-09,1.062146187179926,0.8962935072172217,1.1840851780701813,0.9091821985310209,1.17858789230104
2013-10-10,1.0616576943757652,0.8989329332304158,1.206806812568285,0.9107171150170047,1.1891212210451332
2013-10-11,1.06661716663227,0.9010115510812648,1.2171462551391512,0.8998320498972795,1.1840424660727018
2013-10-14,1.0718230443250354,0.9069356331449488,1.22904438233602,0.8987929828650655,1.1861439021197646
2013-10-15,1.0714858605124284,0.9048741034439072,1.2364502038696141,0.89982076214793,1.1838117277152822
2013-10-16,1.0741629020127716,0.903094741268023,1.2507481825740197,0.9013415859712786,1.1887179930166478
2013-10-17,1.0752539339469984,0.8947656243618621,1.2421085830132004,0.9069494804541315,1.1896481322913088
2013-10-18,1.0737875674941577,0.8949009693360509,1.2265822257255352,0.9120648187533651,1.1970129495157857
2013-10-21,1.0772153304974832,0.8996603575637917,1.2334309964621042,0.9094825287795446,1.1979399682569403
2013-10-22,1.077542851120924,0.8992518542986652,1.2287142431295532,0.906411681749338,1.1905765262699592
2013-10-23,1.0723179137600243,0.8907607171852335,1.232135892372465,0.9105505478760472,1.1990446791865275
2013-10-24,1.0753743254554098,0.892669879775649,1.2212320349178414,0.9069515338528217,1.1981281535383816
2013-10-25,1.0724200003854771,0.884616741716511,1.2222712965438103,0.9059220769472,1.1962860615096422
2013-10-28,1.0701195210592565,0.8847521491467447,1.1922416306067696,0.9023189777775235,1.1921226529429032
2013-10-29,1.070594145329389,0.8857002913763876,1.1941945243505974,0.900222998735067,1.191181936704637
2013-10-30,1.0712308352760613,0.8935299845481345,1.192228232598099,0.9012643208851364,1.1965697802728195
2013-10-31,1.0638205059335537,0.8889484705269257,1.1938704202463057,0.9112143627775346,1.204309255527426
2013-11-01,1.06655381638483,0.8952807800320433,1.1868515851888668,0.9080208544967722,1.2024063374859053
2013-11-04,1.066066953717582,0.8914803158354246,1.1504781540877325,0.9048310856870645,1.207207321065406
2013-11-05,1.0627428419902705,0.8914803158354246,1.1294998259524134,0.9032390075304303,1.2115333676071494
2013-11-06,1.0632292231536529,0.8906604381691138,1.131767247455616,0.9005886583299301,1.213955465503205
2013-11-07,1.0616155803806164,0.8914846150088754,1.1543703023263414,0.9032626151539501,1.2127475496171323
2013-11-08,1.0633209217091555,0.8920346595037134,1.1671638350886964,0.9021898567036485,1.2103545986510371
2013-11-11,1.0603477525300076,0.8935407809549094,1.1694543164022992,0.9095978672572267,1.2077858352736184
2013-11-12,1.0586940598404724,0.8903863008379543,1.181877929492399,0.9122131572723423,1.2115013848533873
2013-11-13,1.0639549626461162,0.8847220900801025,1.1851221730540031,0.9153787321385275,1.2089654162076429
2013-11-14,1.0728978676738568,0.8868232350058787,1.1675081867466948,0.9137830690377631,1.2041378304041894
2013-11-15,1.070062822402938,0.8827590956545559,1.161039997346436,0.9153918420466323,1.2018459807079498
2013-11-18,1.066740935488222,0.8813667311503688,1.177589909589313,0.9067151421220196,1.202315727036153
2013-11-19,1.066740935488222,0.8754918854578889,1.186382754600074,0.9116668631651618,1.2006818287466454
2013-11-20,1.0628074015192948,0.8797923526499654,1.204747812720818,0.9073100322778731,1.2004471372242165
2013-11-21,1.065199957174749,0.8841269939297093,1.2086848970761148,0.9138413582450805,1.2049185145242087
2013-11-22,1.0665721954448615,0.8848198834233848,1.218097220374081,0.9165466316561078,1.2168045578976583
2013-11-25,1.0572238222297206,0.880971645346986,1.2295586683441453,0.9170798175965712,1.2126532155848915
2013-11-26,1.0602703328837084,0.8821999559291894,1.2404340571900612,0.9075158334037913,1.209458419759113
2013-11-27,1.06351384873406,0.8845376939278645,1.2333751980958603,0.9128635990691053,1.2176504241074344
2013-11-29,1.0715902990314423,0.8877209777583045,1.236533649307373,0.9128635990691053,1.2259557320399594
2013-12-02,1.065424844218412,0.8866134032383316,1.229966323400581,0.9053503184183307,1.2314584321650688
2013-12-03,1.0676967252935927,0.8864736470272283,1.230586422378852,0.902153083626977,1.2291283310635266
2013-12-04,1.0610585584805763,0.8913790347973394,1.2318250599454137,0.899538147152696,1.2337876499834037
2013-12-05,1.053801559971496,0.8904141897001411,1.236799618491382,0.8897549618087341,1.2310010036819166
2013-12-06,1.056987852177016,0.8938702298713107,1.2356078096564107,0.8892418389933889,1.2231263029998498
2013-12-09,1.0587958463853502,0.8944220016181449,1.253593367293331,0.8882185457379306,1.230968334736979
2013-12-10,1.061868530824679,0.8955211377184439,1.2639536430560858,0.8841627532916387,1.2318847451853223
2013-12-11,1.0577406801296843,0.8952470265651784,1.247893996767844,0.8831499666326563,1.2344147549308486
2013-12-12,1.059261515040007,0.900419504444071,1.270003485435843,0.8806381635421198,1.2272953396000845
2013-12-13,1.0577933172613134,0.9006930219120066,1.2679733359957766,0.8740473194856734,1.215721449185146
2013-12-16,1.0535190594737698,0.9046410415062401,1.2145515488950667,0.8673673576083577,1.2115980299114824
2013-12-17,1.0530096619109652,0.9058653677278274,1.2037504819963976,0.8694178714561315,1.2063863682903933
2013-12-18,1.0560026242438287,0.9069594080270157,1.210775169683118,0.8673829554316584,1.210199787453825
2013-12-19,1.0466490374794282,0.9036797597231663,1.2241022031667494,0.868912731367164,1.2120232939111788
2013-12-20,1.0501728116987008,0.9073799953180293,1.231816554210789,0.8673998246961823,1.2134013761100546
2013-12-23,1.050871878306588,0.9065566014928769,1.2556921962351586,0.8659008618654861,1.215909817218345
2013-12-24,1.0518364636421498,0.9086119746824769,1.2451782108026994,0.8634069077702514,1.2136073937810823
2013-12-26,1.0529717902800897,0.9111737238320488,1.242673382037115,0.8589435751051553,1.2101668133791326
2013-12-27,1.0551468125685306,0.9107704901439686,1.2194147893251903,0.8619627089368078,1.2129472081255523
2013-12-30,1.0480156794085027,0.9113088501204095,1.251460267882837,0.8569219913406861,1.2053316720014762
2013-12-31,1.0506458007387902,0.9110392719958361,1.2316765689777338,0.8559102770651954,1.2023379173709796
2014-01-02,1.0641648194266962,0.918417737606169,1.2389234304097043,0.8569255917473604,1.2044354248833538
2014-01-03,1.070243280247575,0.9110953460764579,1.2386356433178554,0.8564170305653145,1.2046723785376687
2014-01-06,1.0711952999857863,0.9074243157311268,1.24436608811692,0.860967062014599,1.2060927036057028
2014-01-07,1.0710222614105522,0.9060725738635101,1.2518831695042432,0.860967062014599,1.1992506284091917
2014-01-08,1.0655405486419387,0.9089040506568337,1.2518831695042432,0.8614726210645196,1.1945458397532123
2014-01-09,1.0670203451721987,0.9038734672799745,1.242324529221701,0.8594005281695959,1.2006620650059856
2014-01-10,1.0739744492547871,0.9071627717856181,1.2207724308213244,0.854707200042456,1.2027829597233664
2014-01-13,1.0754400963317183,0.906891369310888,1.2504450236647595,0.8571817431809692,1.1978409831719692
2014-01-14,1.0749249565761705,0.9083847533022682,1.2568292869556912,0.8512599349379228,1.1996909306363275
2014-01-15,1.0707776695481457,0.902256220483887,1.2669069559232626,0.8448557803348018,1.1996909306363275
2014-01-16,1.0677575052775208,0.9013148292864825,1.3049258627261309,0.8488199130284548,1.2026503200287892
2014-01-17,1.066296119109763,0.9015845628879449,1.298655051944152,0.84633362154331,1.1964770199069685
2014-01-21,1.0651892962457876,0.8980790748312549,1.3143633707859979,0.8418477542913138,1.18148129576837
2014-01-22,1.0648461019497761,0.8978106710432002,1.3308186242543671,0.8463045953434443,1.1798669352236932
2014-01-23,1.065621287173229,0.8956511745403903,1.3922758793008019,0.8512740879761127,1.1828615213537024
2014-01-24,1.0618239354213446,0.8960605215123011,1.4344485511634402,0.8458172027967787,1.1733541066555055
2014-01-27,1.062075036777664,0.8967469475284742,1.4606842539380014,0.8453243023289484,1.1728979036591387
2014-01-28,1.0624134928123286,0.8993645834177108,1.498508288303133,0.8438558756312143,1.172215059934905
2014-01-29,1.0594494057458932,0.9022697758883728,1.5363063004572395,0.840924123891905,1.1715308877209352
2014-01-30,1.0498468930046592,0.9006012233670813,1.4755516023798385,0.8463304157462656,1.1689916089495205
2014-01-31,1.0470605855035209,0.8993437906940586,1.4554495370363147,0.8434019367990467,1.168762484761173
2014-02-03,1.0448727228318908,0.9004704349667728,1.434503511626664,0.8463135660400101,1.1667140208151456
