date,ES,NQ,YM,RTY,6E
2013-07-02,1.0663787675250105,1.041297615421813,1.0700750666546122,,1.009977725691391
2013-07-03,1.0730436348220418,1.048977855123895,1.0788230622674226,,1.0136381940062813
2013-07-05,1.0768534532229226,1.0508440475127128,1.0819844485304773,,1.01300669291197
2013-07-08,1.0766887463625336,1.0463366424308669,1.0824130137992376,,1.0137153094389566
2013-07-09,1.0775068989053624,1.0483608448680701,1.0823419706767776,,1.0077263197376694
2013-07-10,1.0778341102320874,1.0546990748479594,1.0806386128212864,,1.0125983590252348
2013-07-11,1.0804223356206082,1.0649811709180237,1.0814113003369543,,1.0173341176620927
2013-07-12,1.082039734326627,1.069335497399821,1.080077697772769,,1.021396891190887
2013-07-15,1.0831698862425159,1.070641157347806,1.0804279856685248,,1.023040266513827
2013-07-16,1.0783299850528711,1.0688145699479927,1.077696625621784,,1.0268607811894752
2013-07-17,1.0773653242640957,1.0689013666484921,1.0763688105717344,,1.0238959069637172
2013-07-18,1.0815380485946284,1.0669042316823738,1.0792946723311034,,1.025851399528583
2013-07-19,1.0855586361358722,1.0661151661810886,1.0811793545295862,,1.028040883421166
2013-07-22,1.086201168622487,1.0649797932671576,1.0811793545295862,,1.0282747948849706
2013-07-23,1.082673500227197,1.0558229902624858,1.0800655977904365,,1.0309249876552924
2013-07-24,1.0749995002255868,1.0494261586529048,1.0762429718008308,,1.0297549002752355
2013-07-25,1.0807713096227711,1.0525266380711653,1.0813383565171846,,1.035129973133923
2013-07-26,1.086891922106477,1.0634336498646488,1.0875130223645348,,1.0357537802740413
2013-07-29,1.085761761165487,1.0630867460480236,1.0878646724396706,,1.036613197305271
2013-07-30,1.0819007028949326,1.0646419769833995,1.0835908433021155,,1.03435172264027
2013-07-31,1.0793335352772075,1.0638663757374183,1.0803744027786661,,1.039979146248408
2013-08-01,1.0833122050474715,1.0676319714684492,1.0796114265055174,,1.0362136639356734
2013-08-02,1.0872990746376654,1.0731070072195694,1.0848981834909825,,1.038480234780004
2013-08-05,1.0880979718269657,1.0747340946936077,1.0843405385752842,,1.0390286588949385
2013-08-06,1.083936373229216,1.0695893647046482,1.0806359006235993,,1.040357439997866
2013-08-07,1.0842576347506236,1.070276816694496,1.0823193526302826,,1.0424673814746135
2013-08-08,1.082020734236844,1.0688247252432743,1.0773683395488607,,1.0444958317005033
2013-08-09,1.0802613509291419,1.0660028022147898,1.0741568994491169,,1.0438701040792957
2013-08-12,1.084925969627317,1.0724410539595242,1.0789265657128324,,1.044969658774737
2013-08-13,1.0868538700620167,1.0774159864660946,1.0799773317487817,,1.045994525282777
2013-08-14,1.0813906779298306,1.0737264995330658,1.0729667680892634,,1.0462311756278635
2013-08-15,1.075714512103864,1.069380836187052,1.0677997666992958,,1.0559543667576126
2013-08-16,1.073928420083767,1.068164347058376,1.066737067886896,,1.0528750920227876
2013-08-19,1.0683985751219547,1.065906622237344,1.0629047345979667,,1.0513775155331608
2013-08-20,1.071970728412636,1.0678986472890593,1.0621248551902442,,1.0504384362487247
2013-08-21,1.0690382856905347,1.0672037400840557,1.0570786249494448,,1.048319350939496
2013-08-22,1.0757025048958428,1.0726513041437946,1.0604858082691853,,1.049497944123733
2013-08-23,1.0766751111389674,1.072307835906797,1.0621870086834933,,1.0524068829155961
2013-08-26,1.0710101037893187,1.0705932407102718,1.0576522899485359,,1.0513848233400767
2013-08-27,1.0639833362484366,1.0607959426700824,1.0530848306667069,,1.0527999827523344
2013-08-28,1.0675778745465734,1.0636526642392117,1.0569388856213664,,1.0522479114451755
2013-08-29,1.0708511471958042,1.0704027177589137,1.0584382922685356,,1.0524068612807411
2013-08-30,1.06578299672816,1.0637392033869,1.0557254462476127,,1.0524068612807411
2013-09-03,1.0593158668936447,1.0599661663091875,1.0494207046039141,,1.0527264261061509
2013-09-04,1.0686975007736006,1.0689474806621946,1.0580736733766687,,1.0563242607818386
2013-09-05,1.0696680146232511,1.0703154051355686,1.059138490894324,,1.0525528204706303
2013-09-06,1.0667656895911108,1.0688654599696346,1.055528515419111,,1.0552759064465855
2013-09-09,1.0728669984719752,1.0753979340086584,1.0613812020902171,,1.052481425344548
2013-09-10,1.0749424852249716,1.074722909805279,1.0641145530464715,,1.0535136591076169
2013-09-11,1.0792569563266625,1.0787941511966967,1.0723043571976647,,1.0573252710498167
2013-09-12,1.0760615249237708,1.0776067991434928,1.0697183018452783,,1.05963627744569
2013-09-13,1.0770225801708,1.076927884795316,1.0718891101299866,,1.0605926278765976
2013-09-16,1.0711623102492824,1.0648918795178068,1.0676666215463295,,1.0577383754580016
2013-09-17,1.0744839890022704,1.0697616839025765,1.0685648655328752,,1.0579758915602753
2013-09-18,1.0876144617771801,1.0809976194444284,1.0790721665783531,,1.0707350015633617
2013-09-19,1.0828802142650913,1.0799944509784682,1.0755484964224116,,1.068602535306652
2013-09-20,1.073736663176523,1.0741561923045557,1.0640829781584684,,1.0682866143797323
2013-09-23,1.069477681260001,1.0676778668580424,1.0606948394925535,,1.067258731470478
2013-09-24,1.0678991164168128,1.0660189515894627,1.0562003698336868,,1.0667837257298933
2013-09-25,1.0644283259660565,1.061874887868465,1.0506054296756508,,1.069233377248236
2013-09-26,1.0653728054034708,1.0645970094640262,1.051639286622783,,1.0685203965565835
2013-09-27,1.065530919503412,1.0684097985044612,1.050532225067025,,1.0662340325412258
2013-09-30,1.0706421456200528,1.0788177500336114,1.0542423741926699,,1.0654466209523172
2013-10-01,1.0779851512408254,1.088627470773017,1.0580225261320062,,1.063639580742753
2013-10-02,1.0827997343191678,1.0946145002404752,1.0580928313035214,,1.0623107152417146
2013-10-03,1.0755617681806706,1.0827972554815557,1.0507674648772423,,1.0646547371200064
2013-10-04,1.0827954073329842,1.0914009261257185,1.056261121440043,,1.0619909457400611
2013-10-07,1.0826332636661178,1.0915710322551022,1.0560478933016728,,1.0627734900962176
2013-10-08,1.0693434541420725,1.0701493439030825,1.0459516971898546,,1.0616006235312203
2013-10-09,1.0682108464587625,1.063956153629979,1.0468042593666158,,1.0630152527304773
2013-10-10,1.0802186122687756,1.0734280708568118,1.0598329722287543,,1.0638017974975733
2013-10-11,1.089525308571745,1.0844345734618714,1.069421030781479,,1.0628607963498533
2013-10-14,1.10131530968733,1.0993199645809861,1.0807767093668943,,1.0614527228726842
2013-10-15,1.0950045108219457,1.0953458057981766,1.0724635889280063,,1.0638136052634155
2013-10-16,1.10433602149307,1.1025010773546509,1.0807980662392225,,1.0620081364823455
2013-10-17,1.1154762532888334,1.113066290070791,1.0904175110534562,,1.0634072542790725
2013-10-18,1.1182094755871772,1.1209378091248579,1.0908444560460377,,1.064262583307814
2013-10-21,1.1178880586640418,1.1201859504065597,1.0898488355763432,,1.0662103552391975
2013-10-22,1.1215748130875107,1.117357198006543,1.0919759232783333,,1.0693916829857084
2013-10-23,1.1201274122676386,1.1163541843638085,1.0919047894158307,,1.0697799033019015
2013-10-24,1.121572116582687,1.1203629373262878,1.095522012167387,,1.0686185297367623
2013-10-25,1.1247770661942966,1.118292638454741,1.0990657852545558,,1.069547965292089
2013-10-28,1.1267003099666437,1.1189551831564841,1.0999878798146272,,1.07009123760593
2013-10-29,1.1306985367585765,1.1170569703513065,1.1056506230826562,,1.0681484430568995
2013-10-30,1.1239881596858254,1.111958131202239,1.0992922488924046,,1.0665175635088266
2013-10-31,1.1201525680702333,1.1116285888947035,1.0959687743202997,,1.060347756279975
2013-11-01,1.1201525680702333,1.107523912028539,1.0972387265501031,,1.059248543500418
2013-11-04,1.120788295974927,1.1062140079338867,1.0961831479906976,,1.060660561110061
2013-11-05,1.1214262856125958,1.1117997027834823,1.0998597168565074,,1.060896805945114
2013-11-06,1.1220614746726993,1.1072961688570504,1.1050719883292823,,1.0615247877762322
2013-11-07,1.1062064305201955,1.0868179884890772,1.092430554716364,,1.0652558425941714
2013-11-08,1.1206324530448926,1.0965202646053713,1.1043047998763245,,1.0648573181487564
2013-11-11,1.122219301604854,1.0975010519619055,1.106626393709281,,1.065572307395499
2013-11-12,1.123014750500236,1.1025843528151578,1.1065559438497377,,1.0654137046854604
2013-11-13,1.1365970290706002,1.1225398844419072,1.1168201846287942,,1.0676341426260032
2013-11-14,1.14170533032485,1.129825878676373,1.1212795376286429,,1.0689842713491038
2013-11-15,1.1447341492687446,1.1319774550951516,1.1260873444612773,,1.0691427685351593
2013-11-18,1.1391640540060717,1.121628798480883,1.1239723616569302,,1.067325036152227
2013-11-19,1.1370942940197573,1.1179871465377633,1.1217193476521055,,1.0700119198505225
2013-11-20,1.1312133198963674,1.1116316640509856,1.116304490290861,,1.0613980868177524
2013-11-21,1.1372371576424523,1.11870112519928,1.1203008070818783,,1.0624233636143516
2013-11-22,1.142465470013893,1.1228857927499007,1.1243672346937907,,1.0648597539288986
2013-11-25,1.1399343917086835,1.121659042065906,1.1232478347961428,,1.0658846430087148
2013-11-26,1.1399343917086835,1.1273008611286373,1.1226184467676803,,1.0689570377668332
2013-11-27,1.1415145613672761,1.1336693312646575,1.1231770676281732,,1.067855750068788
2013-11-29,1.1393044654110955,1.1364359661529002,1.121294881628548,,1.0665214209433802
2013-12-02,1.1352045462276092,1.131479750099756,1.1154373710528764,,1.0662064411970886
2013-12-03,1.13473002851287,1.1305861345590396,1.114036331837838,,1.0669130581316077
2013-12-04,1.1382244378951885,1.1364593092840216,1.1160741174833089,,1.0713289584461214
2013-12-05,1.1364730784299701,1.135643239120813,1.1144535553177712,,1.0740789777747326
2013-12-06,1.1382081518321534,1.1341861446519148,1.1181546668179807,,1.076514531012317
2013-12-09,1.138050832115245,1.1349931074015782,1.1182942616577833,,1.077926662010584
2013-12-10,1.137104559250404,1.136528957343935,1.1181542385861427,,1.0773788555176207
2013-12-11,1.1238549014647148,1.1223779386648038,1.1078670516370777,,1.0769882461145617
2013-12-12,1.12132938483221,1.1175341872212385,1.1026145054032588,,1.0761274693429812
2013-12-13,1.1187995949059104,1.1110953874389053,1.1029657683868215,,1.0762058243356523
2013-12-16,1.1197431987250608,1.1110953874389053,1.1066013046416463,,1.0758149032225628
2013-12-17,1.1158120682703316,1.1094941547145374,1.1039487562548185,,1.0776158889401637
2013-12-18,1.1340319725382593,1.1222211997040485,1.1221261977652914,,1.0732270533197532
2013-12-19,1.1362376473945437,1.1219803280149085,1.1249177300689552,,1.0717358061343594
2013-12-20,1.1414309773618596,1.1313588875903708,1.1272174627595932,,1.0739337554914061
2013-12-23,1.1415875737368577,1.1348595761314382,1.1273563425061295,,1.074247495998415
2013-12-24,1.1453443407421622,1.1361321969064664,1.1311722449516854,,1.0755843093672735
2013-12-26,1.1483143888483585,1.1374030382900306,1.1362242837330543,,1.0766063542486253
2013-12-27,1.146129501454518,1.1328829258182653,1.1337386204968858,,1.0713816240056397
2013-12-30,1.145349503154903,1.1328829258182653,1.1342215321643727,,1.0718477122991459
2013-12-31,1.1479971699421796,1.138195296761002,1.1373885948376494,,1.0710692623664717
2014-01-02,1.1415898892496081,1.1346889890485128,1.1326863559971243,,1.0721678754277313
2014-01-03,1.1394044306895785,1.1264775813430397,1.1321340618026965,,1.0696479068626423
2014-01-06,1.1322530316158002,1.1209837339361504,1.124434807754369,,1.0715338567425061
2014-01-07,1.1344212086699135,1.1262968288833575,1.1263508359077967,,1.0702759110599265
2014-01-08,1.1358163700361377,1.129945910030606,1.1249104895703186,,1.0687806726547695
2014-01-09,1.1334971152647597,1.1231399604394425,1.1203290657783782,,1.0711429669286692
2014-01-10,1.133651374534665,1.123061077172099,1.1173271487882894,,1.0732637310341961
2014-01-13,1.1211325249999262,1.108209115825141,1.1063984078782685,,1.075150649907892
2014-01-14,1.129604947214133,1.1249727364252942,1.1110311105713548,,1.0756224141246133
2014-01-15,1.1332944571124914,1.129677766690561,1.1168811488686143,,1.0759388434587678
2014-01-16,1.1339106291701848,1.1311684172612342,1.1150403607463184,,1.0744396620253769
2014-01-17,1.130209574485011,1.127627860901997,1.1162668029396232,,1.07056110423554
2014-01-21,1.127449599944144,1.1291135366080602,1.108539896901909,,1.0719050370942025
2014-01-22,1.1265308579096929,1.1298936882950694,1.10684477809204,,1.0711143134020409
2014-01-23,1.1234503797639181,1.1294239431364101,1.1029500838299715,,1.0741728474643255
2014-01-24,1.1070111555431872,1.1121970422068326,1.0881679950615235,,1.0728392508524147
2014-01-27,1.099888129503883,1.100492185638898,1.0833609926852579,,1.0732317434443708
2014-01-28,1.1054579667049154,1.1065006199857772,1.0865122893631078,,1.0720552982418228
2014-01-29,1.1040535170013095,1.1046656272494826,1.0838167436070543,,1.0704873928696226
2014-01-30,1.1076139812316839,1.1111288867168,1.0840914579454628,,1.0685155254350704
2014-01-31,1.1140426580763185,1.1198139386101047,1.0877795539253787,,1.0667752721363164
2014-02-03,1.0895788834901834,1.0953454062860262,1.0657845232726773,,1.0698595805070865
2014-02-04,1.0925460611863729,1.0985191705925412,1.0671727154228208,,1.0700971511023138
2014-02-05,1.0947402434925857,1.098439573521996,1.0702347043030689,,1.0717596531495985
2014-02-06,1.10551893595848,1.1078733429539473,1.0794530979092025,,1.070499500706154
2014-02-07,1.1142238094699641,1.1199188675042568,1.087123005338976,,1.0747543934662107
2014-02-10,1.1167126522664907,1.1269272192978077,1.088505937542689,,1.0757003412967516
2014-02-11,1.1280585149826292,1.1373791942048235,1.100106356060018,,1.0756214776353663
2014-02-12,1.1269725007335742,1.1372223251345241,1.0979702272132994,,1.077762412386281
2014-02-13,1.140719878064397,1.1542016862389632,1.1093467193325173,,1.0783141006412502
2014-02-14,1.149015453467445,1.1591104874837717,1.1207467357477396,,1.0783928211917422
2014-02-18,1.149171803372666,1.1623499919136853,1.119079061269598,,1.078157723563403
2014-02-19,1.1443123945737907,1.1565710945895895,1.1151097080342298,,1.0762768058222152
2014-02-20,1.1496333220102664,1.160603162798221,1.1202577595904424,,1.0767477210730672
2014-02-21,1.1465076196665736,1.1551628354726045,1.1180333708893444,,1.0783176674477455
2014-02-24,1.1513438880309312,1.1601189277250405,1.1234469038789383,,1.0791034414530272
2014-02-25,1.1490059757092224,1.1568968117491074,1.1209500469497098,,1.0777698591249738
2014-02-26,1.1471389382402297,1.1523522797422363,1.1208115383562403,,1.077612382523699
2014-02-27,1.1543017441529555,1.1586929179230065,1.1267003367713895,,1.0803706415107057
2014-02-28,1.1578845970700296,1.1583013088524634,1.130510970058957,,1.080057649364255
2014-03-03,1.159771426940323,1.1616256668524503,1.1299515534844244,,1.0766074869878919
2014-03-04,1.1649059127317143,1.1638953841640471,1.1328564910645398,,1.0755896775681522
2014-03-05,1.1649059127317143,1.1655372060937472,1.1306436106034201,,1.0751198167697968
2014-03-06,1.1642855394590574,1.1617137259371835,1.1319535824676474,,1.076985129832941
2014-03-07,1.1604215890426925,1.1520723028720468,1.1290011377238585,,1.0772180754269927
2014-03-10,1.1618144663835013,1.1534723367264688,1.1287948144165258,,1.0765971109794197
2014-03-11,1.1539330434271886,1.1459449674676914,1.1228870518775884,,1.0772189272300756
2014-03-12,1.1592092300162853,1.1543550012055626,1.1262652962161408,,1.0784596055223075
2014-03-13,1.1432702965372201,1.1339452287472727,1.1082461518824434,,1.071502300347266
2014-03-14,1.140161471801565,1.1280254707183681,1.1057581959415748,,1.0732001576367818
2014-03-17,1.144644818605937,1.1305784396871432,1.1122913776453154,,1.074589513421985
2014-03-18,1.151281782899364,1.143253779043767,1.116478859842215,,1.076753842754154
2014-03-19,1.1447991666127608,1.1368383870039702,1.1089262693137947,,1.0701760019726314
2014-03-20,1.154082576532583,1.1425721683997099,1.1188347691140668,,1.0705645916610749
2014-03-21,1.143921230474532,1.1213906026514342,1.1116381475288561,,1.0714965979799906
2014-03-24,1.135174951448771,1.1081905490204425,1.1065157058315924,,1.0762411749600123
2014-03-25,1.1342596108079037,1.1043781417374494,1.1057014427255658,,1.0791296794916765
2014-03-26,1.121643214708057,1.0846557489321924,1.0938107269783033,,1.0799126220147064
2014-03-27,1.1214909209925503,1.0815365172771303,1.0945546778839335,,1.0779512841614287
2014-03-28,1.1228569269864512,1.0791883150054122,1.0952965202410945,,1.077089800281323
2014-03-31,1.1243641174924732,1.076262262149099,1.0981795852735605,,1.0764646302601193
2014-04-01,1.1281195086664628,1.0890189577079468,1.09978423124291,,1.0756069516469902
2014-04-02,1.1306704572761102,1.0886470758073499,1.1014536062144384,,1.0748259983676414
2014-04-03,1.127523879009108,1.0788381055679934,1.0991873779172348,,1.0743559235815632
2014-04-04,1.1081506164831785,1.0420947478486073,1.0852441976476717,,1.0746696957555064
2014-04-07,1.0990318808018789,1.0398661448805822,1.0750719032017921,,1.0756873012653632
2014-04-08,1.1039663096544587,1.046682995766218,1.0777351147041188,,1.0750638499569434
2014-04-09,1.1129137604959105,1.060114308269176,1.0858284105304086,,1.0789575980553028
2014-04-10,1.0900794027976575,1.027562406727141,1.0690865627909527,,1.080982054831621
2014-04-11,1.0863262028155694,1.0255497708924197,1.0654136437483204,,1.0812157301569196
2014-04-14,1.0858796450451602,1.024220381876428,1.0675362459522766,,1.080824552251653
